,경매구분코드,경매구분코드명,도매시장법인코드,산지코드,산지명2,경락일자,거래량,도매시장법인명,거래가격,출하구분코드,출하구분명,일련번호,포장상태코드,포장상태명,산지명,등급코드,품종명,거래규격단위코드,거래단위명,도매시장코드,도매시장명,경매시간
88880,2,정가수의,21000902,600010,,20200310,40,부산중앙청과,12000,1.0,협동,1,101,상자,부산광역시 중구,12,대파(수입),12,kg,210009,부산반여도매시장,2020-03-10 10:11:59
88879,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,900,1.0,협동,1,101,상자,부산광역시 중구,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:54:12
88878,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,1100,1.0,협동,1,101,상자,부산광역시 중구,11,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:54:12
88877,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,900,1.0,협동,1,101,상자,부산광역시 중구,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:54:12
88876,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,1100,1.0,협동,1,101,상자,부산광역시 중구,11,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:54:12
88875,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,900,1.0,협동,1,101,상자,부산광역시 중구,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:54:12
88874,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,1100,1.0,협동,1,101,상자,부산광역시 중구,11,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:54:12
88873,2,정가수의,21000902,600010,,20200310,150,부산중앙청과,900,3.0,개별,1,101,상자,부산광역시 중구,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:54:03
88871,2,정가수의,21000902,600010,,20200310,150,부산중앙청과,900,3.0,개별,1,101,상자,부산광역시 중구,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:54:03
88856,1,경매,21000902,535800,,20200310,6,부산중앙청과,6000,3.0,개별,1,101,상자,전라남도 신안군,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:25
88870,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,1000,3.0,개별,1,101,상자,부산광역시 중구,11,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:54:03
88869,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,800,1.0,협동,1,101,상자,부산광역시 중구,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:53:58
88868,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,1100,1.0,협동,1,101,상자,부산광역시 중구,11,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:53:58
88872,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,1000,3.0,개별,1,101,상자,부산광역시 중구,11,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:54:03
88888,1,경매,21000903,618800,,20200310,300,농협반여(공),1060,3.0,개별,10,1ZZ,기타,부산광역시 강서구,11,대파(일반),12,kg,210009,부산반여도매시장,
88855,1,경매,21000902,535800,,20200310,32,부산중앙청과,8000,3.0,개별,1,101,상자,전라남도 신안군,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:24
88853,1,경매,21000902,621010,,20200310,180,부산중앙청과,920,3.0,개별,1,101,상자,경상남도 김해시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:20
88842,1,경매,21000902,621010,,20200310,29,부산중앙청과,5000,3.0,개별,1,101,상자,경상남도 김해시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:14
88841,1,경매,21000901,970000,경상남도,20200310,250,동부청과,700,3.0,개별,1,101,상자,경상남도,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:05:38
88840,1,경매,21000901,970000,경상남도,20200310,250,동부청과,700,3.0,개별,1,101,상자,경상남도,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:05:38
88839,1,경매,21000901,970000,경상남도,20200310,250,동부청과,710,3.0,개별,1,101,상자,경상남도,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:05:38
88837,1,경매,21000901,970000,경상남도,20200310,250,동부청과,730,3.0,개별,1,101,상자,경상남도,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:05:38
88854,1,경매,21000902,535800,,20200310,32,부산중앙청과,8000,3.0,개별,1,101,상자,전라남도 신안군,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:24
88836,1,경매,21000901,970000,경상남도,20200310,250,동부청과,730,3.0,개별,1,101,상자,경상남도,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:05:38
88835,1,경매,21000901,970000,경상남도,20200310,250,동부청과,750,3.0,개별,1,101,상자,경상남도,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:05:37
88834,1,경매,21000901,970000,경상남도,20200310,250,동부청과,750,3.0,개별,1,101,상자,경상남도,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:05:37
88867,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,800,1.0,협동,1,101,상자,부산광역시 중구,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:53:57
88833,1,경매,21000901,970000,경상남도,20200310,80,동부청과,720,3.0,개별,1,101,상자,경상남도,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:05:38
88831,1,경매,21000901,970000,경상남도,20200310,250,동부청과,760,3.0,개별,1,101,상자,경상남도,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:05:37
88830,1,경매,21000901,535800,,20200310,100,동부청과,500,3.0,개별,1,101,상자,전라남도 신안군,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 08:56:24
88829,1,경매,21000901,535800,,20200310,300,동부청과,760,3.0,개별,1,101,상자,전라남도 신안군,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 08:56:23
88828,1,경매,21000901,902000,부산광역시,20200310,10,동부청과,960,2.0,계통,1,101,상자,부산광역시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 08:55:31
88827,1,경매,21000901,902000,부산광역시,20200310,86,동부청과,960,2.0,계통,1,101,상자,부산광역시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 08:55:31
88826,1,경매,21000901,902000,부산광역시,20200310,100,동부청과,960,2.0,계통,1,101,상자,부산광역시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 08:55:30
88825,1,경매,21000901,902000,부산광역시,20200310,150,동부청과,940,2.0,계통,1,101,상자,부산광역시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 08:55:30
88824,1,경매,21000901,902000,부산광역시,20200310,150,동부청과,1000,2.0,계통,1,101,상자,부산광역시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 08:55:27
88823,1,경매,21000901,902000,부산광역시,20200310,150,동부청과,1000,2.0,계통,1,101,상자,부산광역시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 08:55:27
88832,1,경매,21000901,970000,경상남도,20200310,250,동부청과,700,3.0,개별,1,101,상자,경상남도,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:05:38
88843,1,경매,21000902,621010,,20200310,150,부산중앙청과,800,3.0,개별,1,101,상자,경상남도 김해시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:14
88866,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,1100,1.0,협동,1,101,상자,부산광역시 중구,11,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:53:57
88864,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,1100,1.0,협동,1,101,상자,부산광역시 중구,11,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:53:57
88772,2,정가수의,21000102,621000,경상남도 김해시,20200310,100,부산청과,1600,3.0,개별,3,111,단,경상남도 김해시,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88770,1,경매,21000102,536000,전라남도 해남군,20200310,1000,부산청과,600,3.0,개별,2,111,단,전라남도 해남군,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88819,1,경매,21000901,902000,부산광역시,20200310,150,동부청과,900,3.0,개별,1,101,상자,부산광역시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 08:54:52
88769,1,경매,21000102,536000,전라남도 해남군,20200310,500,부산청과,700,3.0,개별,1,111,단,전라남도 해남군,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88768,1,경매,21000102,621000,경상남도 김해시,20200310,127,부산청과,500,2.0,계통,10,111,단,경상남도 김해시,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88767,1,경매,21000102,621000,경상남도 김해시,20200310,100,부산청과,500,2.0,계통,9,111,단,경상남도 김해시,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88766,1,경매,21000102,621000,경상남도 김해시,20200310,100,부산청과,500,2.0,계통,8,111,단,경상남도 김해시,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88765,1,경매,21000102,621000,경상남도 김해시,20200310,100,부산청과,500,2.0,계통,7,111,단,경상남도 김해시,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88764,1,경매,21000102,621000,경상남도 김해시,20200310,50,부산청과,1010,2.0,계통,6,111,단,경상남도 김해시,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88763,1,경매,21000102,621000,경상남도 김해시,20200310,100,부산청과,1010,2.0,계통,5,111,단,경상남도 김해시,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88762,1,경매,21000102,621000,경상남도 김해시,20200310,100,부산청과,1010,2.0,계통,4,111,단,경상남도 김해시,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88761,1,경매,21000102,621000,경상남도 김해시,20200310,100,부산청과,1010,2.0,계통,3,111,단,경상남도 김해시,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88760,1,경매,21000102,621000,경상남도 김해시,20200310,100,부산청과,1010,2.0,계통,2,111,단,경상남도 김해시,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88759,1,경매,21000102,621000,경상남도 김해시,20200310,100,부산청과,1010,2.0,계통,1,111,단,경상남도 김해시,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88758,1,경매,21000102,600000,부산광역시 중구,20200310,102,부산청과,1050,3.0,개별,2,111,단,부산광역시 중구,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88757,1,경매,21000102,600000,부산광역시 중구,20200310,100,부산청과,1050,3.0,개별,1,111,단,부산광역시 중구,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88756,1,경매,21000102,627000,경상남도 밀양시,20200310,100,부산청과,1050,3.0,개별,7,111,단,경상남도 밀양시,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88786,2,정가수의,21000103,902000,부산광역시,20200310,150,항도청과,1200,3.0,개별,1,111,단,부산광역시,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88787,2,정가수의,21000103,902000,부산광역시,20200310,500,항도청과,1200,3.0,개별,1,111,단,부산광역시,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88773,2,정가수의,21000102,600000,부산광역시 중구,20200310,500,부산청과,2000,3.0,개별,1,111,단,부산광역시 중구,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88774,2,정가수의,21000102,635000,경상남도 창녕군,20200310,100,부산청과,1200,3.0,개별,7,111,단,경상남도 창녕군,13,대파(일반),12,kg,210001,부산엄궁도매시장,
88775,1,경매,21000103,902000,부산광역시,20200310,30,항도청과,2300,3.0,개별,1,108,봉지,부산광역시,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88776,1,경매,21000103,902000,부산광역시,20200310,50,항도청과,3800,3.0,개별,1,108,봉지,부산광역시,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88863,1,경매,21000902,600010,,20200310,200,부산중앙청과,910,1.0,협동,1,101,상자,부산광역시 중구,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:27
88862,1,경매,21000902,600010,,20200310,200,부산중앙청과,910,1.0,협동,1,101,상자,부산광역시 중구,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:27
88861,1,경매,21000902,600010,,20200310,200,부산중앙청과,900,1.0,협동,1,101,상자,부산광역시 중구,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:27
88860,1,경매,21000902,717800,,20200310,200,부산중앙청과,860,3.0,개별,1,101,상자,경상북도 고령군,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:26
88859,1,경매,21000902,717800,,20200310,200,부산중앙청과,860,3.0,개별,1,101,상자,경상북도 고령군,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:26
88858,1,경매,21000902,717800,,20200310,200,부산중앙청과,850,3.0,개별,1,101,상자,경상북도 고령군,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:26
88857,1,경매,21000902,717800,,20200310,200,부산중앙청과,850,3.0,개별,1,101,상자,경상북도 고령군,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:26
88822,1,경매,21000901,902000,부산광역시,20200310,150,동부청과,1000,2.0,계통,1,101,상자,부산광역시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 08:55:27
88821,1,경매,21000901,902000,부산광역시,20200310,150,동부청과,900,3.0,개별,1,101,상자,부산광역시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 08:54:52
88865,2,정가수의,21000902,600010,,20200310,200,부산중앙청과,800,1.0,협동,1,101,상자,부산광역시 중구,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 09:53:57
88820,1,경매,21000901,902000,부산광역시,20200310,150,동부청과,910,3.0,개별,1,101,상자,부산광역시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 08:54:52
88785,2,정가수의,21000103,539000,전라남도 진도군,20200310,500,항도청과,1200,3.0,개별,1,111,단,전라남도 진도군,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88784,1,경매,21000103,902000,부산광역시,20200310,100,항도청과,700,3.0,개별,4,111,단,부산광역시,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88783,1,경매,21000103,902000,부산광역시,20200310,100,항도청과,810,3.0,개별,3,111,단,부산광역시,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88782,1,경매,21000103,902000,부산광역시,20200310,125,항도청과,960,3.0,개별,2,111,단,부산광역시,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88781,1,경매,21000103,902000,부산광역시,20200310,125,항도청과,940,3.0,개별,1,111,단,부산광역시,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88780,1,경매,21000103,902000,부산광역시,20200310,300,항도청과,1000,3.0,개별,1,111,단,부산광역시,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88779,1,경매,21000103,902000,부산광역시,20200310,220,항도청과,880,3.0,개별,1,111,단,부산광역시,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88778,1,경매,21000103,902000,부산광역시,20200310,300,항도청과,940,3.0,개별,2,111,단,부산광역시,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88777,1,경매,21000103,902000,부산광역시,20200310,300,항도청과,920,3.0,개별,1,111,단,부산광역시,11,대파(일반),12,kg,210001,부산엄궁도매시장,
88771,1,경매,21000102,536000,전라남도 해남군,20200310,500,부산청과,600,3.0,개별,3,111,단,전라남도 해남군,13,대파(일반),12,kg,210001,부산엄궁도매시장,
89261,1,경매,25000301,690000,제주도 제주시,20200310,2,대전중앙청과,32500,1.0,협동,14598,101,상자,제주특별자치도 제주시,1Z,대파(일반),12,kg,250003,대전노은도매시장,
88844,1,경매,21000902,621010,,20200310,160,부산중앙청과,800,3.0,개별,1,101,상자,경상남도 김해시,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:14
88846,1,경매,21000902,600010,,20200310,200,부산중앙청과,1000,2.0,계통,1,101,상자,부산광역시 중구,12,대파(일반),12,kg,210009,부산반여도매시장,2020-03-10 07:30:17
